ensembl_gene_id,symbol,average_log2_expression,joint_F,joint_p_value,joint_fdr,average_post_log2FC,average_post_t,average_post_p_value,average_post_fdr,Middle_vs_Early_D1,Late_vs_Early_D1,Middle_vs_Early_D2,Late_vs_Early_D2,Middle_vs_Early_D6,Late_vs_Early_D6,mean_Middle_vs_Early_log2FC,mean_Late_vs_Early_log2FC,average_fold_change_ratio,average_two_fold_pass,positive_contrasts,negative_contrasts,trajectory_direction,all_six_same_direction,joint_selected,post_selected,absolute_average_post_log2FC,post_rank,expression_filter_pass
ENSMUSG00000068742,Cry2,7.56190931123735,1.49635987635965,0.196104871532682,0.240791995539843,-0.0876964811595395,-1.60957204555228,0.113071601090833,0.157667345288876,-0.131987345117309,-0.299457937614506,-0.0291779545492421,0.0373362238219999,-0.00524456678773522,-0.0976473067104449,-0.055469955484762,-0.119923006834317,0.941024062370215,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.0876964811595395,11577,TRUE
ENSMUSG00000097488,4732487G21Rik,5.51112886187768,1.19231084473061,0.323719068753536,0.37563232654459,0.189954232288751,1.60949020385815,0.113089516834656,0.157678707053191,0.282929181531072,-0.0599088331237381,0.426206510821427,0.439731579045437,-0.0326619667051391,0.0834289221634448,0.225491241882454,0.154417222695048,1.14072752712809,FALSE,4,2,mixed,FALSE,FALSE,FALSE,0.189954232288751,11578,TRUE
ENSMUSG00000028111,Ctsk,3.01026117259472,2.33114877164232,0.0442404521844935,0.0628673960928062,-0.375074981440539,-1.60933827968776,0.113122780232111,0.157711463968129,-0.0334261517977859,-1.39746822975352,-0.455676989833638,0.153644046735661,-0.223794675953977,-0.293727888039975,-0.2376326058618,-0.512517357019277,0.771065336949545,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.375074981440539,11579,TRUE
ENSMUSG00000022749,Tbc1d23,10.1525976842504,2.83338954445951,0.0175710909041419,0.0268735310720571,-0.0389351686261057,-1.60916022198544,0.113161775571684,0.157752205790475,0.00657840457501457,0.0404073268110103,-0.0940895575769858,0.0349235490750992,-0.141438346177575,-0.079992388463193,-0.0763164997265153,-0.00155383752569449,0.973373114308891,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.0389351686261057,11580,TRUE
ENSMUSG00000031200,Mtcp1,7.6691113317622,1.34511660404501,0.253874471597838,0.302702976217143,0.0998340319971478,1.6105652536761,0.113183911940441,0.157769440502076,-0.0179215795649501,-0.00449141564699218,0.215914675234415,0.297517349980508,-0.0255031631470057,0.133488325126915,0.057496644174153,0.142171419820143,1.07165017253754,FALSE,3,3,mixed,FALSE,FALSE,FALSE,0.0998340319971478,11581,TRUE
ENSMUSG00000056215,Lrguk,5.41155849692598,2.06484655309309,0.0718643730110691,0.0976931851383316,-0.192040509606266,-1.60893512402204,0.113211088476536,0.157793697226447,-0.37215460059365,0.155675099761956,-0.0341456210077151,-0.0907451774299153,-0.190840712505027,-0.620032045863246,-0.199046978035464,-0.185034041177068,0.875366749821715,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.192040509606266,11582,TRUE
ENSMUSG00000086920,Gm12207,3.26787648492842,1.05376223863824,0.401066650307541,0.453962903934555,0.367522631803007,1.60864254798922,0.113275209989497,0.157869439252391,0.980266762823602,0.909080087061426,0.335031573404925,0.094704095387852,-0.0376042860745698,-0.0763424417851897,0.425898016717986,0.309147246888029,1.2901355314911,FALSE,4,2,mixed,FALSE,FALSE,FALSE,0.367522631803007,11583,TRUE
ENSMUSG00000018921,Pelp1,9.42816232477592,1.30370119769307,0.27056900313915,0.3204310335027,-0.0522274827615548,-1.6082194896861,0.113367980189036,0.15798509186737,-0.0372908349710706,-0.00203751266791308,-0.0484363697770078,-0.0407710677124378,-0.0269514885136655,-0.157877622927233,-0.0375595644205813,-0.0668954011025278,0.964446099664042,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.0522274827615548,11584,TRUE
ENSMUSG00000114104,Gm47585,5.51080787822573,7.77787748418954,0.0000040474652160473,0.00000997073569092806,0.179038163243567,1.60729319439186,0.113571317121694,0.158254792602115,0.874756732559134,-0.324331877454506,0.75220516909984,0.00964033860476743,-0.177379429790848,-0.0606619535569823,0.483194157289375,-0.12511783080224,1.13212884962998,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.179038163243567,11585,TRUE
ENSMUSG00000000486,Sept1,4.18896002053427,1.70900703599525,0.135703952667861,0.173394721221884,-0.261964521529154,-1.60651373078231,0.11374265052023,0.158479855631631,-0.670163237058086,-0.753546337572038,-0.0607756105599737,0.142093481687545,0.17988293305407,-0.409278358726441,-0.183685304854663,-0.340243738203645,0.833951551944272,FALSE,2,4,mixed,FALSE,FALSE,FALSE,0.261964521529154,11586,TRUE
ENSMUSG00000073158,9030624G23Rik,3.51243632907863,2.03454467563111,0.0759130988415971,0.102635272579556,0.349212874177657,1.60619986578689,0.113811699977381,0.158562377900652,-0.20322396975308,0.352717041530303,0.0632822345978914,-0.0664285126252007,0.553552661337681,1.39537778997834,0.137870308727498,0.560555439627816,1.2738654242982,FALSE,4,2,mixed,FALSE,FALSE,FALSE,0.349212874177657,11587,TRUE
ENSMUSG00000050856,Atp5k,8.48249713720229,1.43538767028325,0.220750064532605,0.267521967513435,-0.0814877275747699,-1.61012937394828,0.113889917603798,0.15865765791147,0.013075626874798,0.0317120575036114,-0.0628909086221743,-0.156220861884496,-0.0714026566044286,-0.243199622715935,-0.0404059794506016,-0.12256947569894,0.945082561518225,FALSE,2,4,mixed,FALSE,FALSE,FALSE,0.0814877275747699,11588,TRUE
ENSMUSG00000107478,Gm45234,3.52083560981444,2.20753809462728,0.0554511347491206,0.0772078375241551,0.358244565409346,1.60557277110419,0.113949760623631,0.158727326408429,-0.354753365184986,0.87238870357822,0.70320231461594,0.299637589592553,-0.00663290011906792,0.635625049973414,0.113938683103962,0.602550447714729,1.28186520730704,FALSE,4,2,mixed,FALSE,FALSE,FALSE,0.358244565409346,11589,TRUE
ENSMUSG00000013701,Timm23,9.733423543366,2.24858026914664,0.0515246500194369,0.0722015994152577,-0.050830964364472,-1.60540157249261,0.114013501004109,0.158802411277769,-0.0989041682679836,-0.0145514899040275,-0.136250624417427,-0.185721561047604,0.0675073045859378,0.0629347528642708,-0.0558824960331575,-0.0457794326957869,0.965380128528085,FALSE,2,4,mixed,FALSE,FALSE,FALSE,0.050830964364472,11590,TRUE
ENSMUSG00000106720,Gm43795,3.94569069564417,0.883234209929098,0.513263188119284,0.562498821847224,-0.308273489982394,-1.60502464430713,0.11407054662396,0.158854454291803,-0.204786429320774,-0.567305244770406,-0.600884575125964,-0.113656344136658,-0.190810270772035,-0.172198075768529,-0.332160425072924,-0.284386554891864,0.807607665873128,FALSE,0,6,lower,TRUE,FALSE,FALSE,0.308273489982394,11591,TRUE
ENSMUSG00000036466,Megf11,4.16620957285732,1.76760617193725,0.122388993412945,0.157868599334013,-0.292990684930223,-1.6050375327657,0.114067705317269,0.158854454291803,0.00323144611780535,-0.582459269901281,0.010131532006258,0.246857796962595,-0.497842393917208,-0.937863220849511,-0.161493138597715,-0.424488231262732,0.816208316157838,FALSE,3,3,mixed,FALSE,FALSE,FALSE,0.292990684930223,11591,TRUE
ENSMUSG00000035376,Hacd2,7.88157251714594,2.29802615706595,0.0470050238850966,0.0665207417004572,-0.08552532415083,-1.6037358433212,0.114354956397585,0.159236786088693,-0.228057007410675,-0.157899531634792,-0.140092930772808,-0.187130206577637,-0.0129402821694748,0.21296801366041,-0.127030073450986,-0.0440205748506732,0.94244130515045,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.08552532415083,11593,TRUE
ENSMUSG00000110087,Gm45309,3.18004715002861,1.38944691963616,0.23483946198963,0.282405649202815,0.347181914598136,1.60339531785442,0.11443019844014,0.159315456459792,0.144746024575924,0.950005102729378,0.344018317308917,0.644209415508029,-0.157959696276025,0.158072323742593,0.110268215202939,0.584095613993333,1.27207339693366,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.347181914598136,11594,TRUE
ENSMUSG00000081926,Gm15536,3.65548561794255,0.73879638867342,0.620589629048311,0.663587360517115,-0.298124118921547,-1.60339082662675,0.114431191082902,0.159315456459792,-0.333240756734082,0.0767490589970197,-0.269992554835371,-0.38659403748504,-0.488010779573968,-0.387655643897839,-0.36374803038114,-0.232500207461953,0.813309223949504,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.298124118921547,11594,TRUE
ENSMUSG00000049300,Prmt6,7.71689071183133,1.58930765316147,0.167302488081492,0.20921559106821,-0.0937008359975704,-1.60313819092353,0.114517634303248,0.159422056791767,-0.00465227551466096,0.0519639761857329,-0.0164900392426901,-0.120009455454905,-0.143173630684396,-0.329843591274503,-0.0547719818139158,-0.132629690181225,0.937115751438203,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.0937008359975704,11596,TRUE
ENSMUSG00000030533,Unc45a,8.72034738310429,3.47213619672197,0.00544529875099366,0.00904915150682424,-0.0607096110016396,-1.6029228976268,0.114534650010133,0.159431995784564,-0.178005723081208,-0.309060355911521,-0.0723077736805813,-0.0205917733666752,0.0842886452390221,0.131419314791128,-0.0553416171742557,-0.066077604829023,0.958792407027499,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.0607096110016396,11597,TRUE
ENSMUSG00000110569,Gm18860,4.30271016856311,0.957884409596127,0.461943421080011,0.512836300563552,-0.246830383079379,-1.60236539036645,0.114658013306486,0.159588166223796,-0.574362441358423,-0.240110477006486,-0.213901560303018,-0.430638576432067,0.0712423484337021,-0.0932115918099816,-0.23900721774258,-0.254653548416178,0.842745904885409,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.246830383079379,11598,TRUE
ENSMUSG00000000441,Raf1,10.0564222662112,7.77820244441197,0.00000404547713557732,0.00000996735918797689,-0.0370514589518021,-1.60232654265218,0.114666613394649,0.159588166223796,0.11584941056606,0.168976412552919,-0.104722649253528,-0.0355923492138199,-0.124763848086669,-0.242055730275771,-0.0378790289247123,-0.0362238889788908,0.974644866027014,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.0370514589518021,11598,TRUE
ENSMUSG00000098041,Gm26981,4.73054451279258,1.73073156015711,0.130759078246345,0.167673667497875,-0.253717242561837,-1.60139570018817,0.114911484770152,0.159915180917635,0.0640615489198018,0.288374390888182,-0.285460037243154,-0.207623866045654,-0.452334641032744,-0.92932085085745,-0.224577709785365,-0.282856775338307,0.838732553640509,FALSE,2,4,mixed,FALSE,FALSE,FALSE,0.253717242561837,11600,TRUE
ENSMUSG00000024829,Mrpl21,8.80532711887908,3.40770588042659,0.00612446324559684,0.0101060216879965,-0.0562074095617793,-1.60008618444804,0.115163465063696,0.160252031421708,-0.0180681128733955,0.178338848888687,-0.0900077013885099,-0.052554743969532,-0.207504259060871,-0.147448488967052,-0.105193357774259,-0.00722146134929898,0.961789172765036,FALSE,1,5,mixed,FALSE,TRUE,FALSE,0.0562074095617793,11601,TRUE
ENSMUSG00000073733,Rsg1,4.29171677454313,1.97569327758382,0.0844145414682644,0.112843983348973,0.261818482024321,1.59916948711837,0.115367264633685,0.160521785294051,-0.0909653971613698,0.649952341633164,0.548093427597086,-0.0483163889336611,0.10484435624471,0.407302552765996,0.187324128893475,0.336312835155167,1.19898904908934,FALSE,4,2,mixed,FALSE,FALSE,FALSE,0.261818482024321,11602,TRUE
ENSMUSG00000042724,Map3k9,2.8376476910982,1.35616436026096,0.248193840089418,0.296674799005071,-0.430943262878491,-1.59898659546189,0.115407959812832,0.160564569099245,-0.0395437997583255,0.609004274542023,-0.64637092728176,-0.897927029499409,-0.637864883802409,-0.972957211471062,-0.441259870280832,-0.42062665547615,0.741776638327208,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.430943262878491,11603,TRUE
ENSMUSG00000116627,ENSMUSG00000116627,3.73306028517337,0.704662004932977,0.647059105147131,0.687835844487695,0.312781809148294,1.59806444154708,0.115613324624963,0.160822567808771,0.305652232686507,0.536198135452735,0.444137884151924,0.568190197502688,-0.00689979224906079,0.0294121973449717,0.247630108196457,0.377933510100132,1.2421004143318,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.312781809148294,11604,TRUE
ENSMUSG00000021264,Yy1,10.8923060901002,2.23008853075949,0.0532167374336712,0.0743661523884829,-0.0311163233110621,-1.59806816617299,0.115612494553258,0.160822567808771,-0.0151296589315066,-0.0786373756745533,-0.0594113280683608,-0.0846234882877504,-0.00947027167231163,0.060574182768109,-0.0280037528907264,-0.0342288937313982,0.978662738446878,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.0311163233110621,11604,TRUE
ENSMUSG00000044566,Cage1,5.60139269662847,1.37693284957268,0.239785687549328,0.28773213068526,-0.178742079769103,-1.59764392123696,0.115707072895165,0.160939107164109,0.031362641686365,-0.0520062726043538,-0.0315046622243314,-0.445631193113682,-0.176574475974051,-0.39809851638456,-0.0589054988373391,-0.298578660700865,0.883472981731221,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.178742079769103,11606,TRUE
ENSMUSG00000027661,Slc2a10,4.84783765437409,2.52855509315545,0.0307951271224646,0.0451030427452319,0.197108575493633,1.59750002113146,0.115739167206411,0.160969878195321,0.255656854396166,0.0832032288940114,0.565236209788899,-0.151743592665826,0.451310189584874,-0.0210114370363232,0.424067751256646,-0.0298506002693794,1.14639845905117,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.197108575493633,11607,TRUE
ENSMUSG00000029217,Tec,6.62783961712761,7.91290223052343,0.00000330222900280102,0.00000821638144146376,0.121488839951176,1.59650407536314,0.115961491857221,0.161265193233212,0.483605661023129,-0.40978311562901,0.516671598403717,0.188698202763455,0.0547084511702316,-0.10496775802447,0.351661903532359,-0.108684223630008,1.08785693571811,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.121488839951176,11608,TRUE
ENSMUSG00000032285,Dnaja4,7.84998807737707,7.3107882152128,0.00000826659043144904,0.0000196767280057331,-0.0738777372858432,-1.59559914649591,0.116163797528798,0.161532619821464,0.25156116980234,0.0773831747439546,0.0489119200376154,-0.0237154975983573,-0.24679938025225,-0.550607810448364,0.017891236529235,-0.165646711100922,0.950080895071656,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.0738777372858432,11609,TRUE
ENSMUSG00000074650,Gm10735,3.61221457481832,2.20325696957054,0.0558855694270087,0.0777188789851999,0.319979574883785,1.59515792803138,0.116262539432371,0.161656001210746,-0.172260664743148,0.995081923277981,0.174839529095292,0.426189006674947,-0.013589686260679,0.509617341258318,-0.00367027396951188,0.643629423737082,1.24831287564751,FALSE,4,2,mixed,FALSE,FALSE,FALSE,0.319979574883785,11610,TRUE
ENSMUSG00000099068,Gm27861,3.25455753755299,1.79975964206596,0.115614620449536,0.149921023208038,0.326068313427889,1.59501070495655,0.116295502087981,0.161687907174772,0.60677715198123,0.190334825287159,0.36620418067694,0.382479044975558,-0.337055911808737,0.747670589455186,0.211975140283144,0.440161486572634,1.2535923782139,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.326068313427889,11611,TRUE
ENSMUSG00000078772,Gm12353,3.24715373415919,1.17935949958404,0.330414318639851,0.382603711771258,-0.333929765525198,-1.59423550347632,0.116469190966064,0.161901502606145,-0.891103578058532,-0.919055328890522,-0.0580644861471167,0.102329390081296,0.0421039125043246,-0.27978850264064,-0.302354717233775,-0.365504813816622,0.793372465866449,FALSE,2,4,mixed,FALSE,FALSE,FALSE,0.333929765525198,11612,TRUE
ENSMUSG00000089651,Gm16353,3.49900647260074,2.00690854424443,0.0797971251135704,0.107221990237087,0.325968469746682,1.59426551679907,0.116462462396662,0.161901502606145,1.10204806106773,-0.050736566540257,0.273145082470212,0.551251680424966,-0.010502419705265,0.0906049807627052,0.454896907944225,0.197040031549138,1.25350562464279,FALSE,4,2,mixed,FALSE,FALSE,FALSE,0.325968469746682,11612,TRUE
ENSMUSG00000098134,Rnf113a2,5.74587913779373,2.33832323490928,0.0436630534869924,0.0621563203210333,0.167204262912009,1.59378932671205,0.116569254570702,0.162026646851632,0.196164828925197,0.216295618531976,0.195884965686265,0.701116125241451,-0.19127348390885,-0.114962477003985,0.0669254369008708,0.267483088923147,1.12288039301071,FALSE,4,2,mixed,FALSE,FALSE,FALSE,0.167204262912009,11614,TRUE
ENSMUSG00000027399,Il1a,1.7668096615101,4.25306151128137,0.00133377845065902,0.00243675707661709,0.55262960595899,1.59333694823574,0.116670779801185,0.162153800975508,1.14129148342289,0.58652514718152,-0.319385890770597,0.272969263875968,-0.742795264085435,2.3771728961296,0.0263701095222843,1.0788891023957,1.46675672424366,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.55262960595899,11615,TRUE
ENSMUSG00000060177,Klk1b22,4.28310882087032,3.05103072866382,0.0140327556123367,0.021827979750429,-0.337572131036444,-1.60056744271507,0.116719641087475,0.162207745013354,0.345150398319225,0.220301554087057,-0.348879697073309,-1.16121549331838,0.0352866525787476,-1.11607620081201,0.0105191179415544,-0.685663380014443,0.791371968449446,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.337572131036444,11616,TRUE
ENSMUSG00000108321,Gm44649,3.60256611812325,1.29380967701546,0.274974003567538,0.325051650526564,-0.324855191219692,-1.59297574492303,0.116751894194133,0.162238601013678,0.26294815004195,-0.1669707586875,-0.933523585938303,-0.56018227842992,-0.448179596401502,-0.103223077902878,-0.372918344099285,-0.276792038340099,0.798378518618981,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.324855191219692,11617,TRUE
ENSMUSG00000026806,Ddx31,8.25111149867635,1.6495080097635,0.150596349614788,0.190314456852319,-0.068788438652889,-1.59268673143045,0.116816829870611,0.162314863539445,0.072239418352007,-0.0114387749778251,-0.1080666996349,-0.125020836283051,-0.0366383938217112,-0.203805345551853,-0.0241552250348682,-0.11342165227091,0.953438350241406,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.068788438652889,11618,TRUE
ENSMUSG00000103251,Gm37519,2.47828543566555,2.23588843407697,0.052896104389205,0.0739821359517359,-0.488917467753245,-1.59294400944951,0.116842349255879,0.162336349430903,-0.883831551647699,-0.0669553070516051,0.121815195984327,0.0290070020111108,-1.86567153387527,-0.267868611940333,-0.875895963179547,-0.101938972326942,0.712559569299547,FALSE,2,4,mixed,FALSE,FALSE,FALSE,0.488917467753245,11619,TRUE
ENSMUSG00000027998,Plrg1,9.87950994939687,3.03376658296962,0.0121529745841856,0.019075954281217,-0.0430430931053625,-1.59238724053518,0.116884150335138,0.162380450848548,-0.157858585289247,0.00987873291719588,-0.0967801050004304,0.0100409815070748,-0.0420205983407378,0.0184810155739701,-0.0988864295434719,0.0128002433327469,0.970605477482471,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.0430430931053625,11620,TRUE
ENSMUSG00000020289,Nprl3,8.74330748134046,2.96127169416171,0.0138860980947532,0.0216102652601563,0.0667278383522956,1.59135287812187,0.11711689803731,0.162689793048473,-0.0530891158773503,-0.00974506561789035,0.119241538545072,0.294646243803195,0.115605446504095,-0.066292017243347,0.0605859563906055,0.0728697203139858,1.04733853006072,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.0667278383522956,11621,TRUE
ENSMUSG00000063897,ENSMUSG00000063897,7.08696381081983,3.80939338820466,0.00295310449975063,0.00511666479977186,0.0954245573920336,1.59095233032464,0.117207127837714,0.162801124133903,0.159785791753024,0.493073490142412,0.116748254307239,0.154959754545503,-0.221771923227052,-0.130248023168923,0.0182540409444038,0.172595073839664,1.06837976539948,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.0954245573920336,11622,TRUE
ENSMUSG00000047604,Frat2,4.51918227372862,1.32182161436806,0.262654109044529,0.312248713624408,-0.21390030557774,-1.59086390800796,0.117227053927368,0.16280571764679,-0.312366557193655,-0.496940948825107,-0.516497786471545,-0.0635720457581011,0.0487980628604667,0.0571774419215005,-0.260022093601578,-0.167778517553903,0.862203123701924,FALSE,2,4,mixed,FALSE,FALSE,FALSE,0.21390030557774,11623,TRUE
ENSMUSG00000037890,Wdr19,9.55211142863962,5.36360874478657,0.000193779413973608,0.000394822804464971,0.0460415844838964,1.5908481498553,0.11723060533521,0.16280571764679,-0.130111542056405,-0.0589295349856904,0.0484000263363704,0.218706132778928,0.0200898115735733,0.178094613256601,-0.0205405680488203,0.112623737016613,1.03242829394071,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.0460415844838964,11623,TRUE
ENSMUSG00000028466,Creb3,9.34167552509862,1.80954711427298,0.113623770001363,0.147624025684669,-0.0524481023498538,-1.59044421357981,0.117321669879344,0.162918169192451,0.0183819067761792,-0.127997913089027,-0.0464156026304359,-0.137809540886954,0.0118557238602079,-0.0327031881290925,-0.00539265733134956,-0.0995035473683578,0.964298626062749,FALSE,2,4,mixed,FALSE,FALSE,FALSE,0.0524481023498538,11625,TRUE
ENSMUSG00000108218,Olfr1372-ps1,3.91778614566364,1.60011322198035,0.16409258559279,0.205740825496135,0.277600455916785,1.58972884914666,0.117483083556983,0.163128282974401,0.383786588003397,-0.343059444232323,0.366386950902281,0.72534424993124,0.193685762160947,0.339458628735169,0.314619767022208,0.240581144811362,1.21217706879412,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.277600455916785,11626,TRUE
ENSMUSG00000072692,Rpl37rt,6.06465790716754,1.43304612027997,0.22404924860049,0.270882790604981,0.187000969273237,1.59668932808738,0.117565904206617,0.163229241559079,0.0338921330181696,0.111376130826668,0.362727920748958,0.675416931124859,-0.0202245420006077,-0.0411827580786257,0.12546517058884,0.248536767957634,1.13839479390404,FALSE,4,2,mixed,FALSE,FALSE,FALSE,0.187000969273237,11627,TRUE
ENSMUSG00000034245,Hdac11,6.15436178764181,2.1612937879202,0.0603236882858601,0.083330934451364,-0.129377922080393,-1.5890192214655,0.1176433795661,0.163322761982762,-0.38024541790382,-0.132310319458946,-0.0703559846778035,0.146784701012105,-0.006394527770337,-0.33374598368356,-0.152331976783987,-0.1064238673768,0.914225571599202,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.129377922080393,11628,TRUE
ENSMUSG00000054342,Kcnn4,8.29467348612185,2.50369339222111,0.0322351867549818,0.0470372068865291,0.0760505147590393,1.58824385244771,0.117818727135247,0.163552129344251,0.00544106360472618,-0.180693917094699,0.251107359039937,0.126493015930799,0.172624409033379,0.0813311580400935,0.143057610559347,0.00904341895873125,1.05412833206561,FALSE,5,1,mixed,FALSE,TRUE,FALSE,0.0760505147590393,11629,TRUE
ENSMUSG00000078612,Fyb2,5.76708255964127,7.53677533379559,0.00000583994918839458,0.0000141298410893666,-0.163185903580536,-1.58785622098626,0.117906467831206,0.16365985470328,-0.727028920246861,-0.956288716309532,-0.213876904416956,-0.32528487690483,0.352999940679085,0.890364055715879,-0.195968627994911,-0.130403179166161,0.893050767717611,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.163185903580536,11630,TRUE
ENSMUSG00000066278,Vps37b,7.04989604202459,1.95305444863807,0.0880982860026989,0.117360177499717,-0.116656554005995,-1.5874275525252,0.118054874211751,0.16385176118995,0.0957348852898736,-0.315267330651782,-0.157648439065464,-0.159614518248509,-0.16176207879631,-0.00138184256378171,-0.0745585441906336,-0.158754563821358,0.922322658641355,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.116656554005995,11631,TRUE
ENSMUSG00000113722,Snhg10,2.74064209227147,1.39431134037784,0.232940885223436,0.280352248576897,0.432346151019762,1.5871190618786,0.11807346961204,0.163862178800765,-0.00340163100303847,0.603559160610978,0.416871931405265,-0.197265865448638,0.51563319446936,1.25868011608464,0.309701164957196,0.554991137082328,1.34942626820788,FALSE,4,2,mixed,FALSE,FALSE,FALSE,0.432346151019762,11632,TRUE
ENSMUSG00000051695,Pcbp1,11.9850319333561,2.70674889908138,0.0221855592723249,0.0333775846536012,0.0266752264743173,1.58707842471961,0.118082681409236,0.163862178800765,0.0634129117448872,0.115716568455582,-0.041074621333447,-0.0463934018585235,0.0202059387820057,0.0481839630554006,0.0141814097311486,0.0391690432174864,1.01866185387054,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.0266752264743173,11632,TRUE
ENSMUSG00000107096,Gm43597,5.7089482159109,1.462460528545,0.20782516074468,0.253616960544957,-0.180261966926191,-1.58713563072293,0.118098182074763,0.163869602306421,-0.12416353268713,0.0195084396985941,0.0397169583446066,-0.287339568358872,-0.188734898042306,-0.540559200512035,-0.091060490794943,-0.269463443057438,0.882542728187544,FALSE,2,4,mixed,FALSE,FALSE,FALSE,0.180261966926191,11634,TRUE
ENSMUSG00000044600,Smim7,9.87690383954062,6.2676224480774,0.0000432034372291497,0.0000948114582912132,-0.040279992177199,-1.58584911026966,0.118361621136459,0.164221027073989,0.085776562790679,0.116486174756083,-0.0175592677582124,0.016744285127464,-0.158648707736145,-0.284479000243062,-0.0301438042345594,-0.0504161801198381,0.972466196953255,FALSE,3,3,mixed,FALSE,TRUE,FALSE,0.040279992177199,11635,TRUE
ENSMUSG00000103285,Gm37274,5.02800557318333,1.07117776395208,0.390648095977105,0.443663445431153,-0.205869818066356,-1.58574377164656,0.118385547838866,0.16424010817831,-0.43608938511062,-0.553957781086452,0.131175307175563,-0.141212587485436,-0.119868575254583,-0.115265886636609,-0.14159421772988,-0.270145418402832,0.867015795363607,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.205869818066356,11636,TRUE
ENSMUSG00000025626,Phf6,10.4107482719806,3.99773175969966,0.00210418522713674,0.00372536325089584,0.0415657916776857,1.58439070269761,0.118693231464531,0.164652817352576,-0.0371979855817965,0.104680665588997,0.0898744356988299,0.0449648586443434,-0.0707652310956952,0.117838006811434,-0.00602959365955395,0.0891611770149249,1.02923026909738,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.0415657916776857,11637,TRUE
ENSMUSG00000053175,Bcl3,5.23183552798482,2.74310541477598,0.0207489873200289,0.031347768114855,0.187529643895541,1.5843123206088,0.118711075011774,0.16466342016799,0.408926635623401,0.23570543948595,0.618582640606794,-0.207781847755212,0.092121799273376,-0.0223768038610652,0.373210358501191,0.00184892928989111,1.13881203435065,FALSE,4,2,mixed,FALSE,TRUE,FALSE,0.187529643895541,11638,TRUE
ENSMUSG00000107227,Gm42559,4.729008534474,2.14948754794689,0.0616331059357991,0.0850160838350512,-0.203440266308614,-1.58365639029111,0.11886048107104,0.164856495053681,-0.0356786814461882,-0.439764639001537,0.285169732720773,-0.402643225409467,-0.34412478234138,-0.283600002373881,-0.0315445770222652,-0.375335955594962,0.86847711211036,FALSE,1,5,mixed,FALSE,FALSE,FALSE,0.203440266308614,11639,TRUE
ENSMUSG00000111997,Gm5176,3.68150242198464,4.07972454147877,0.00181677165913758,0.0032507365211104,-0.293201195490496,-1.58281578789966,0.119052172454796,0.165108180407025,-0.527715206955106,-0.362783479191925,-0.97929640961623,-1.2803984463438,0.298447938967598,1.09253843019648,-0.402854559201246,-0.183547831779746,0.816089227972116,FALSE,2,4,mixed,FALSE,TRUE,FALSE,0.293201195490496,11640,TRUE
ENSMUSG00000058385,Hist1h2bg,2.56356183284268,1.0367211696991,0.411453842666738,0.464125454697026,0.438744833984249,1.58248557737472,0.11912754185015,0.165198514568076,0.817255669559774,0.296665395380813,0.252850311002097,1.02182844356919,0.259045243305986,-0.015176058912366,0.443050407955952,0.434439260012546,1.35542457490096,FALSE,5,1,mixed,FALSE,FALSE,FALSE,0.438744833984249,11641,TRUE
