ensembl_gene_id,symbol,mean_normalized_count,median_normalized_count,maximum_normalized_count,samples_with_normalized_count_ge_10,expression_filter_pass,log2_expression_variance,PCA_variance_rank,PCA_top1000_used
ENSMUSG00000046223,Plaur,456.451136391157,315.130070853137,1440.04675113214,36,TRUE,2.15296625876266,1042,FALSE
ENSMUSG00000054793,Cadm4,241.945292227426,227.604031916577,555.383862800777,36,TRUE,1.60781220169941,1617,FALSE
ENSMUSG00000064264,Zfp428,39.8346729270887,32.7689301952503,99.8155148799173,36,TRUE,0.414040881824232,5636,FALSE
ENSMUSG00000041037,Irgq,781.76380098612,839.100792435669,1148.31411667058,36,TRUE,0.28302761677861,7048,FALSE
ENSMUSG00000051768,Xrcc1,416.10585359596,372.681382778381,693.509879426092,36,TRUE,0.104869442398752,10698,FALSE
ENSMUSG00000064254,Ethe1,163.413191009092,139.609183132861,299.446544639752,36,TRUE,0.216896068589965,8041,FALSE
ENSMUSG00000074277,Phldb3,110.132710636898,104.491587308,199.864798787601,36,TRUE,0.371071584000024,6033,FALSE
ENSMUSG00000091955,Gm9844,26.6006752973176,24.7798635714496,48.3265367357053,36,TRUE,0.147834590809438,9489,FALSE
ENSMUSG00000040952,Rps19,1739.03095750617,1593.38833889291,2951.8231876094,36,TRUE,0.24915163249691,7523,FALSE
ENSMUSG00000040940,Arhgef1,952.034085351201,955.490795329239,1157.78321640485,36,TRUE,0.0140572574436684,15670,FALSE
ENSMUSG00000003380,Rabac1,334.321221866357,340.374830034308,487.35331771968,36,TRUE,0.200961227179561,8339,FALSE
ENSMUSG00000040907,Atp1a3,189.397384211753,180.75993017661,432.175682273039,34,TRUE,2.8703677240837,644,TRUE
ENSMUSG00000003378,Grik5,401.293207889239,400.072457479873,693.72342036063,36,TRUE,0.538363380119032,4618,FALSE
ENSMUSG00000045252,Zfp574,162.356002347804,162.39676280532,201.23274789087,36,TRUE,0.0356019147979093,14002,FALSE
ENSMUSG00000054499,Dedd2,99.5554019652893,98.7752583241794,169.553808162446,36,TRUE,0.38457334931917,5886,FALSE
ENSMUSG00000046541,Zfp526,153.417002193762,149.850597629914,199.516123030717,36,TRUE,0.0521605899132681,12961,FALSE
ENSMUSG00000057177,Gsk3a,669.976151122713,662.271597395716,904.578103599251,36,TRUE,0.0228221266214162,14990,FALSE
ENSMUSG00000090330,9130221H12Rik,41.1059698936459,41.4788099868713,56.9308350627362,36,TRUE,0.0717646422750964,11984,FALSE
ENSMUSG00000040857,Erf,497.164026040554,485.832516816003,750.961868559273,36,TRUE,0.105834963689174,10665,FALSE
ENSMUSG00000005442,Cic,1770.13286936092,1775.70762436031,2229.0766848949,36,TRUE,0.0470013920810244,13266,FALSE
ENSMUSG00000005447,Pafah1b3,189.170431947607,174.447052892393,289.425393290546,36,TRUE,0.173878109138164,8898,FALSE
ENSMUSG00000045039,Megf8,2157.85054615568,2259.33338704296,2957.35967585924,36,TRUE,0.123894171545733,10097,FALSE
ENSMUSG00000053714,4732471J01Rik,12.800716322517,13.2201406664793,27.3371250307462,25,TRUE,0.558242857939183,4490,FALSE
ENSMUSG00000003123,Lipe,111.275134196462,103.009461078999,247.834015823492,36,TRUE,0.84915491252268,3162,FALSE
ENSMUSG00000057229,Dmac2,111.468026424474,111.223518648966,143.051158234899,36,TRUE,0.0366624853406625,13915,FALSE
ENSMUSG00000059479,B3gnt8,16.6450316518217,16.1136147018919,34.2350858225282,30,TRUE,0.332248071030219,6465,FALSE
ENSMUSG00000060376,Bckdha,70.4588226208464,75.2181016013079,142.470782619765,36,TRUE,0.528364755071771,4676,FALSE
ENSMUSG00000061286,Exosc5,84.9536355837567,76.9805722828021,133.542489486491,36,TRUE,0.142874384149977,9618,FALSE
ENSMUSG00000061702,Tmem91,5.5088276403622,5.07523703241058,14.9626018598147,3,TRUE,0.656917668404752,3945,FALSE
ENSMUSG00000063439,B9d2,44.2720180260314,44.0824834643283,61.2687704789784,36,TRUE,0.0697715879514639,12087,FALSE
ENSMUSG00000002603,Tgfb1,1294.1772138675,1252.45582996559,2042.61553572416,36,TRUE,0.157782120650155,9260,FALSE
ENSMUSG00000002608,Ccdc97,569.316221221808,564.366697405279,675.932887219697,36,TRUE,0.0163102636383469,15474,FALSE
ENSMUSG00000040725,Hnrnpul1,3585.32036214067,3569.2565092388,4886.33190833148,36,TRUE,0.077780996080413,11722,FALSE
ENSMUSG00000002602,Axl,8247.73068496434,8210.01005154239,10767.0837463965,36,TRUE,0.0550125785956591,12810,FALSE
ENSMUSG00000090467,Gm4613,5.30099762460609,4.65602085835455,16.2111946295616,5,TRUE,0.973103829463054,2782,FALSE
