ensembl_gene_id,symbol,trajectory_direction,average_post_log2FC,average_post_fdr
ENSMUSG00000061524,Zic2,higher,1.58675468407606,0.0000000000141424464373525
ENSMUSG00000066392,Nrxn3,lower,-1.87986119653901,0.0000000000143356187474863
ENSMUSG00000037139,Myom3,lower,-2.77777207672787,0.0000000000150710636444152
ENSMUSG00000025064,Col17a1,lower,-1.36076407862158,0.0000000000166093016096199
ENSMUSG00000030433,Sbk2,lower,-1.79049456480791,0.0000000000176119749494499
ENSMUSG00000031355,Arhgap6,lower,-2.48948219820578,0.0000000000183044128597091
ENSMUSG00000075014,Gm10800,lower,-1.61338259840714,0.0000000000193526098435406
ENSMUSG00000027777,Schip1,lower,-1.06481638298266,0.0000000000194461537872542
ENSMUSG00000098470,C1rb,higher,1.41488000613302,0.0000000000212919189540295
ENSMUSG00000040035,Disp2,lower,-1.90027850423744,0.0000000000217123691133786
ENSMUSG00000029417,Cxcl9,higher,2.27838734335412,0.000000000021812048467247
ENSMUSG00000086233,Gm11816,lower,-1.22900685388947,0.0000000000221715864222291
ENSMUSG00000019929,Dcn,lower,-2.10949625935028,0.0000000000222947801852067
ENSMUSG00000025993,Slc40a1,higher,1.12413585560403,0.0000000000279838171817636
ENSMUSG00000040584,Abcb1a,lower,-2.14473059937085,0.0000000000280722541901237
ENSMUSG00000030064,Frmd4b,lower,-2.69414079970231,0.0000000000287389520192615
ENSMUSG00000031273,Col4a6,higher,1.41116263435495,0.0000000000297746051680854
ENSMUSG00000031410,Nxf7,lower,-1.34187705807371,0.0000000000311292333415571
ENSMUSG00000009487,Otog,lower,-1.91809607341091,0.0000000000324230520086276
ENSMUSG00000022148,Fyb,lower,-1.63890446210318,0.0000000000333092203286279
ENSMUSG00000063529,Stmnd1,lower,-2.19073979116841,0.0000000000341558929649252
ENSMUSG00000034533,Scn10a,lower,-1.5284696072574,0.0000000000354107251761748
ENSMUSG00000026077,Npas2,lower,-2.63711456582331,0.0000000000354116690767871
ENSMUSG00000035916,Ptprq,lower,-1.17505788492044,0.0000000000356449727006811
ENSMUSG00000038403,Hfe2,lower,-2.49055537319956,0.0000000000373154800753488
ENSMUSG00000074652,Myh7b,lower,-2.1178454994782,0.000000000041182285184368
ENSMUSG00000110071,Gm45512,lower,-2.16983662289564,0.0000000000456271273983104
ENSMUSG00000037386,Rims2,higher,1.87091653964023,0.0000000000475269078982945
ENSMUSG00000097756,A730056A06Rik,lower,-1.9849603176701,0.0000000000518135622348342
ENSMUSG00000026638,Irf6,lower,-1.57877572870548,0.0000000000536062685398796
ENSMUSG00000037025,Foxa2,higher,1.48565789905569,0.0000000000536784913860305
ENSMUSG00000024730,Ms4a8a,lower,-2.65857019471477,0.0000000000558755590476306
ENSMUSG00000028125,Abca4,lower,-1.4310202013029,0.0000000000574061955564846
ENSMUSG00000024420,Zfp521,lower,-2.4971869989149,0.0000000000586284257454116
ENSMUSG00000040666,Sh3bgr,lower,-1.12254580585778,0.0000000000596833830953661
ENSMUSG00000019787,Trdn,higher,2.11094228301557,0.0000000000607745713393758
ENSMUSG00000003279,Dlgap1,lower,-1.33355848658977,0.000000000060959901857306
ENSMUSG00000040838,Gm11639,lower,-2.05426779342026,0.0000000000646017353747512
ENSMUSG00000000202,Btbd17,lower,-2.06737398963195,0.0000000000751048769427312
ENSMUSG00000028238,Atp6v0d2,higher,1.70289543511205,0.0000000000759977876176057
ENSMUSG00000004939,Nmrk2,lower,-1.93257795031688,0.0000000000782590119345901
ENSMUSG00000074892,B3galt5,lower,-2.2924041732327,0.0000000000786397901635382
ENSMUSG00000048960,Prex2,higher,2.11604387962569,0.0000000000852867177938737
ENSMUSG00000031654,Cbln1,higher,1.23765369537776,0.0000000000886012731238845
ENSMUSG00000086541,Has2os,higher,1.00637257876422,0.0000000000901794337231684
ENSMUSG00000001053,N4bp3,lower,-1.13283332759939,0.0000000000902536317526219
ENSMUSG00000047230,Cldn2,lower,-2.30164306750115,0.0000000000952086349292067
ENSMUSG00000000303,Cdh1,lower,-2.16876939806718,0.0000000000989624833252663
ENSMUSG00000079261,Gm15217,higher,2.31512966894376,0.0000000000993619567486243
ENSMUSG00000026253,Chrng,lower,-1.82944879556409,0.000000000101322122803562
ENSMUSG00000056476,Med12l,higher,1.87950513679776,0.000000000108043030072571
ENSMUSG00000047986,Palm3,lower,-1.28206346251553,0.000000000108201282152866
ENSMUSG00000079343,C1s2,higher,1.96466147946279,0.000000000112122141816154
ENSMUSG00000048520,Fbxl13,lower,-1.11901801039903,0.000000000122940274799003
ENSMUSG00000072905,Gm2016,higher,2.80182177344194,0.000000000125623379801904
ENSMUSG00000034555,Tex16,lower,-2.09749474269486,0.000000000129699361668069
ENSMUSG00000002076,Hsf2bp,lower,-1.44977020423048,0.000000000131397118426708
ENSMUSG00000087247,Alkal1,higher,2.1990324570632,0.000000000138505254921128
ENSMUSG00000031098,Syt8,lower,-1.69110261676615,0.000000000151053482416417
ENSMUSG00000029307,Dmp1,lower,-2.11263378842744,0.000000000151481169808017
ENSMUSG00000041216,Clvs1,lower,-1.40623295122651,0.000000000168749048250043
ENSMUSG00000062694,Cav3,lower,-2.16769896243877,0.000000000180207922140014
ENSMUSG00000092397,C130080G10Rik,lower,-2.19115851861722,0.000000000187095054766862
ENSMUSG00000024388,Myo7b,lower,-2.32361727425152,0.000000000203355511739338
ENSMUSG00000038143,Stox2,lower,-2.46529112128136,0.000000000206920188766059
ENSMUSG00000015970,Chdh,lower,-1.87827545452055,0.000000000215041136539937
ENSMUSG00000074195,Clca4b,lower,-2.53999257026837,0.000000000216414699278509
ENSMUSG00000069919,Hba-a1,lower,-2.09053361350724,0.000000000218804299875336
ENSMUSG00000045238,A730035I17Rik,lower,-2.32552989213828,0.000000000225422440416934
ENSMUSG00000024990,Rbp4,higher,2.74501262569569,0.00000000023084340407951
ENSMUSG00000050671,Ism2,higher,1.51397168545793,0.000000000252591649585284
ENSMUSG00000102590,Mannr,higher,1.9705714643931,0.000000000274218429068042
ENSMUSG00000043441,Gpr149,lower,-2.25118419516219,0.000000000296644975074981
ENSMUSG00000117365,ENSMUSG00000117365,lower,-2.09200884840201,0.000000000300158771462116
ENSMUSG00000104271,Gm37891,higher,2.15548779057868,0.000000000316336499707345
ENSMUSG00000006386,Tek,lower,-1.86956993884759,0.000000000318917968789557
ENSMUSG00000032648,Pygm,lower,-2.18088787501903,0.000000000321323686947199
ENSMUSG00000029561,Oasl2,lower,-1.02553791137974,0.000000000325089176509408
ENSMUSG00000003411,Rab3b,higher,1.37516713032312,0.000000000349885112371567
ENSMUSG00000097558,Gm26902,higher,1.31136180999364,0.000000000357716787824742
ENSMUSG00000097516,4930467D21Rik,lower,-1.97163710167653,0.000000000373809784397941
ENSMUSG00000020377,Ltc4s,higher,1.47484525310112,0.000000000398468428603603
ENSMUSG00000101549,Gm29630,lower,-1.11243298307254,0.000000000407930438445834
ENSMUSG00000024109,Nrxn1,higher,1.99530882612317,0.000000000459992080612516
ENSMUSG00000087088,Gm16638,lower,-1.25659793201437,0.000000000466023639658722
ENSMUSG00000048373,Fgfbp1,lower,-1.81944783190841,0.000000000466845081666612
ENSMUSG00000074971,Fibin,lower,-1.75252066632259,0.00000000047719541908341
ENSMUSG00000090439,Gm17455,lower,-1.87608910923118,0.000000000479979877031923
ENSMUSG00000030666,Calcb,higher,1.76079271478713,0.000000000538259504733761
ENSMUSG00000047746,Fbxo40,lower,-2.25178930048073,0.00000000054113587351208
ENSMUSG00000099964,Gm29514,higher,1.41551794254631,0.000000000568446260074149
ENSMUSG00000061816,Myl1,lower,-2.32645378759824,0.000000000590827064481445
ENSMUSG00000031022,BC051019,lower,-2.07355814098397,0.000000000603381935946295
ENSMUSG00000054493,Gm9947,lower,-1.92187192767046,0.00000000061713745748897
ENSMUSG00000020178,Adora2a,lower,-1.8368977594657,0.000000000634596781256264
ENSMUSG00000055360,Prl2c5,lower,-1.96086308326654,0.000000000662014729615414
ENSMUSG00000041540,Sox5,lower,-1.18911671254372,0.000000000669192531238747
ENSMUSG00000064147,Rab44,lower,-1.86751259269393,0.000000000674107821554675
ENSMUSG00000046167,Gldn,higher,2.30492054786683,0.000000000751080469330323
ENSMUSG00000048582,Gja3,lower,-1.79424462385403,0.000000000761010780660667
ENSMUSG00000026458,Ppfia4,lower,-2.20917306421721,0.000000000784781303394947
ENSMUSG00000047787,Flrt1,lower,-1.36651693479406,0.000000000816157342633924
ENSMUSG00000001763,Tspan33,lower,-1.93135028620574,0.000000000874136273513107
ENSMUSG00000048218,Amigo2,lower,-1.03435702962454,0.000000000885612552697641
ENSMUSG00000034570,Inpp5j,lower,-1.55333271616498,0.000000000912195043912339
ENSMUSG00000024479,Mal2,higher,2.42226073931172,0.000000000920515565000909
ENSMUSG00000109447,Gm3198,lower,-2.12353136586927,0.000000000942831176922415
ENSMUSG00000034842,Art3,lower,-1.53181311987321,0.00000000101652370423041
ENSMUSG00000044162,Tnip3,higher,2.33570161745269,0.00000000104291671100095
ENSMUSG00000056271,Lman1l,lower,-1.63191792095986,0.00000000106602643294355
ENSMUSG00000097325,Gm16897,higher,1.3042202645101,0.00000000109074972175588
ENSMUSG00000024697,Gna14,lower,-2.09215965213967,0.00000000114583151406457
ENSMUSG00000024228,Nudt12,lower,-1.08777486230349,0.00000000121285778805145
ENSMUSG00000024548,Setbp1,lower,-1.0318548113354,0.00000000124732812389116
ENSMUSG00000012123,Crybg2,lower,-2.06840669577079,0.00000000126726352694581
ENSMUSG00000038692,Hoxb4,lower,-1.89833190649684,0.00000000129442115119639
ENSMUSG00000087579,Hectd2os,lower,-1.98736534513011,0.00000000139115910045436
ENSMUSG00000045319,Proser2,lower,-1.25524756352491,0.00000000139295157508707
ENSMUSG00000061540,Orm2,higher,2.14251079994102,0.00000000146643128073676
ENSMUSG00000040624,Plekhg1,lower,-1.7359479118875,0.00000000151404017307306
ENSMUSG00000000157,Itgb2l,lower,-1.99643090624009,0.00000000152851571980621
ENSMUSG00000025170,Rab40b,lower,-1.17793935793431,0.00000000158945979994775
ENSMUSG00000066000,Zfp979,higher,1.58783515626218,0.00000000159794223946861
ENSMUSG00000016458,Wt1,higher,1.51694324832952,0.00000000171748998593181
ENSMUSG00000036862,Dchs1,higher,1.11918211189862,0.0000000017832046084349
ENSMUSG00000015342,Xk,lower,-1.57900293392891,0.0000000017867537711409
ENSMUSG00000031906,Smpd3,higher,1.58064190305327,0.00000000179585199133806
ENSMUSG00000031385,Plxnb3,lower,-1.61633583825656,0.00000000181336959069638
ENSMUSG00000045281,Gpr20,lower,-1.25545905690291,0.00000000186599932868868
ENSMUSG00000106032,Gm42463,higher,1.39485206170505,0.00000000194739626843355
ENSMUSG00000028977,Casz1,lower,-1.02216788284018,0.00000000201325717973578
ENSMUSG00000100706,Gm19744,higher,1.27729466447605,0.0000000020516666252819
ENSMUSG00000008658,Rbfox1,lower,-1.83910927453303,0.00000000209238155645911
ENSMUSG00000032495,Lrrc2,lower,-2.07222930112393,0.00000000224190056305683
ENSMUSG00000001663,Gstt1,higher,1.41845438396685,0.00000000230128533237048
ENSMUSG00000069372,Ctxn3,lower,-1.89240404018575,0.00000000232389367199462
ENSMUSG00000020067,Mypn,lower,-1.58411816297417,0.00000000244356256245338
ENSMUSG00000022012,Enox1,lower,-1.53355373618232,0.00000000264761840337632
ENSMUSG00000101334,1700028M03Rik,higher,2.50611970248402,0.00000000272176713447333
ENSMUSG00000044086,Lmod3,lower,-2.40193812507688,0.00000000272481707047392
ENSMUSG00000022847,Thpo,lower,-1.39567048848629,0.0000000027912277860945
ENSMUSG00000098052,Gm5300,higher,1.91827096252009,0.00000000283520859229552
ENSMUSG00000108601,Gm44645,lower,-1.68535277680213,0.00000000325613837714014
ENSMUSG00000031872,Bean1,lower,-1.52037930566249,0.00000000334090941463855
ENSMUSG00000046000,Naa11,lower,-1.86986054203399,0.00000000338948784300271
ENSMUSG00000022512,Cldn1,lower,-2.37643683043045,0.00000000368780166387484
ENSMUSG00000057948,Unc13d,lower,-1.35695331525122,0.0000000040114434510641
ENSMUSG00000038591,Colec10,lower,-2.1230999832396,0.0000000042030343182027
ENSMUSG00000029092,D5Ertd615e,lower,-1.6196093815614,0.00000000424331052225571
ENSMUSG00000059049,Frem1,lower,-1.72107403510654,0.00000000471293628757545
ENSMUSG00000050157,Gm867,lower,-1.69452139363317,0.00000000482279212821344
ENSMUSG00000000215,Ins2,lower,-2.19779476285654,0.00000000483844313290057
ENSMUSG00000107355,AI839979,lower,-1.43950390240443,0.00000000486502666190059
ENSMUSG00000115494,Gm49293,lower,-1.93267526771816,0.00000000510595277840387
ENSMUSG00000117605,ENSMUSG00000117605,lower,-2.33701512719477,0.00000000565202220867235
ENSMUSG00000024500,Ppp2r2b,lower,-1.50449690234097,0.00000000654225801908039
ENSMUSG00000038623,Tm6sf1,lower,-2.16137493356115,0.00000000654681507689444
ENSMUSG00000029279,Brdt,lower,-1.29273716082502,0.00000000679321608828051
ENSMUSG00000079654,Prrt4,lower,-1.68116991793019,0.00000000687939412582441
ENSMUSG00000113771,Gm36529,higher,2.04292196833232,0.00000000691180500315949
ENSMUSG00000085696,Hoxaas3,higher,1.05694664129863,0.00000000705291713409121
ENSMUSG00000040987,Mill2,lower,-1.34095643661671,0.0000000073372405805111
ENSMUSG00000086755,Gm11216,lower,-1.41267926376088,0.00000000741982321823652
ENSMUSG00000029641,Rasl11a,higher,1.24236577228637,0.00000000746080088253024
ENSMUSG00000068231,Vmn1r43,lower,-1.13027401899408,0.00000000749126497619669
ENSMUSG00000116617,ENSMUSG00000116617,lower,-1.79346882564452,0.00000000797416160340016
ENSMUSG00000041556,Fbxo2,higher,1.20592746999566,0.00000000818787284273934
ENSMUSG00000024232,Bambi,higher,1.63798694911181,0.00000000829991208697252
ENSMUSG00000020641,Rsad2,lower,-1.37659503308299,0.00000000888212181321522
ENSMUSG00000045094,Arhgef37,lower,-1.06156882650935,0.00000000968760956595963
ENSMUSG00000030739,Myh14,lower,-2.09844263874968,0.00000000985916538045707
ENSMUSG00000048489,8430408G22Rik,lower,-1.37484166190981,0.0000000106156366681094
ENSMUSG00000038239,Hrc,lower,-2.57317629367598,0.0000000109758860103948
ENSMUSG00000021136,Smoc1,higher,1.83032079363601,0.0000000112345970483646
ENSMUSG00000082361,Btc,lower,-1.13095912964624,0.0000000113749293311755
ENSMUSG00000021108,Prkch,lower,-1.72284174109075,0.000000011615114672961
ENSMUSG00000032523,Hhatl,lower,-1.38416992948537,0.0000000117916108692257
ENSMUSG00000028558,Calr4,lower,-1.68427311845697,0.0000000124377399092672
ENSMUSG00000069874,Irgm2,lower,-1.29025637736837,0.0000000127081275881119
ENSMUSG00000008845,Cd163,higher,1.26999968673971,0.000000013200071647838
ENSMUSG00000090793,Gm6650,higher,1.50813636279668,0.0000000139437848653736
ENSMUSG00000059003,Grin2a,lower,-2.23550114001667,0.0000000140631419631232
ENSMUSG00000086006,Gm13293,higher,2.05524883058379,0.0000000146578243887174
ENSMUSG00000112716,4930471E19Rik,lower,-1.03858631985833,0.0000000148231083085967
ENSMUSG00000022037,Clu,higher,1.67891210590467,0.0000000148380306353888
ENSMUSG00000017652,Cd40,lower,-1.48410146617005,0.0000000162148564044558
ENSMUSG00000097928,Gm26578,higher,1.29888540470216,0.0000000166442673576575
ENSMUSG00000047959,Kcna3,lower,-2.04836301186965,0.0000000169798639389859
ENSMUSG00000097875,Gm26704,higher,1.3295916765243,0.0000000170483866223265
ENSMUSG00000042246,Tmc7,lower,-1.12559554736592,0.0000000180101797304181
ENSMUSG00000117926,ENSMUSG00000117926,lower,-1.83017578918584,0.0000000197232102070007
ENSMUSG00000044647,Csrnp3,lower,-2.04539057010491,0.0000000203044769714347
ENSMUSG00000051486,Pcdhb11,higher,1.57709645083349,0.0000000204589664572265
ENSMUSG00000030170,Wnt5b,higher,1.38673369749463,0.000000020891712090611
ENSMUSG00000016386,Mpped2,higher,2.19418737508643,0.0000000209459929372177
ENSMUSG00000107655,Gm44220,lower,-1.94327591663913,0.0000000213190949134324
ENSMUSG00000099528,2410012E07Rik,lower,-1.83303282582716,0.000000024108580518914
ENSMUSG00000102997,Gm17244,lower,-2.03548307799897,0.0000000241760220013712
ENSMUSG00000057182,Scn3a,lower,-2.07689938342426,0.0000000254438877547028
ENSMUSG00000074264,Amy1,higher,1.3580796019161,0.0000000261133563810678
ENSMUSG00000039742,Fam71f1,lower,-1.34922061518785,0.0000000276595432128141
ENSMUSG00000044641,Pard6b,lower,-1.63400598565226,0.0000000284349853726992
ENSMUSG00000112466,Gm29674,higher,2.26273848690755,0.0000000291758463161836
ENSMUSG00000107256,Gm13821,lower,-1.89215002632589,0.0000000300012608177998
ENSMUSG00000040329,Il7,higher,1.24096267059869,0.0000000308540117006628
ENSMUSG00000032289,Thsd4,lower,-1.50585638770889,0.0000000327165998234683
ENSMUSG00000009394,Syn2,lower,-1.16370671728521,0.000000034539715657903
ENSMUSG00000087691,Gm15674,lower,-1.69654075480956,0.0000000352293771303191
ENSMUSG00000030075,Cntn3,lower,-1.63217639097573,0.0000000352293771303191
ENSMUSG00000034652,Cd300a,lower,-2.09934600128198,0.0000000356063650437457
ENSMUSG00000032053,Pou2af1,lower,-2.16358575218884,0.0000000359693993738406
ENSMUSG00000036570,Fxyd1,higher,1.94247090035342,0.0000000364999773895278
ENSMUSG00000043913,Ccdc60,higher,1.75146386117839,0.0000000375372362572627
ENSMUSG00000030470,Csrp3,lower,-1.76489864097018,0.0000000383715743076071
ENSMUSG00000032327,Stra6,higher,1.85115067511981,0.0000000388479630146137
ENSMUSG00000050503,Fbxl22,lower,-1.21796227162719,0.0000000392428676008643
ENSMUSG00000000244,Tspan32,lower,-2.00112431962042,0.0000000396373016705563
ENSMUSG00000046634,Pkd1l1,higher,1.65772642822973,0.0000000422837783416483
ENSMUSG00000027520,Zdbf2,lower,-2.02966243868446,0.0000000441150967277407
ENSMUSG00000051590,Map3k19,lower,-1.48348618459433,0.0000000441700090082228
ENSMUSG00000039798,2600006K01Rik,higher,1.28390187497641,0.000000044337111102928
ENSMUSG00000056328,Myh1,lower,-2.04858285234231,0.0000000474265980835059
ENSMUSG00000034813,Grip1,lower,-1.80934946023745,0.0000000479403878854494
ENSMUSG00000020577,Tspan13,lower,-1.49168045375107,0.0000000479403878854494
ENSMUSG00000093695,Gm20717,higher,1.12490880322552,0.0000000485037351000138
ENSMUSG00000103586,5830405F06Rik,higher,1.94787177723328,0.0000000492095780232037
ENSMUSG00000047330,Kcne4,higher,1.83002706380676,0.0000000498498411915303
ENSMUSG00000086203,Gm13985,higher,1.68588170170823,0.0000000508491935576778
ENSMUSG00000019990,Pde7b,lower,-2.06326261255031,0.0000000513885160013343
ENSMUSG00000025983,Ccdc150,lower,-1.66189443767122,0.0000000535489580405925
ENSMUSG00000026828,Galnt5,lower,-2.1544628500647,0.0000000571993643781841
ENSMUSG00000079460,4933403O08Rik,lower,-1.79233061266532,0.000000057683438439729
ENSMUSG00000081769,Gm12216,higher,1.05935686850911,0.0000000617111462809399
ENSMUSG00000020333,Acsl6,lower,-2.03835495365949,0.0000000711641512479537
ENSMUSG00000038811,Gngt2,lower,-1.49044216909875,0.0000000716890577097184
ENSMUSG00000042604,Kcna4,higher,2.06710530776903,0.0000000742863335995992
ENSMUSG00000014603,Alx3,higher,2.14202394315186,0.000000082352209064138
ENSMUSG00000049571,Cfap46,higher,1.44165731717487,0.000000085750919103552
ENSMUSG00000040569,Slc26a7,lower,-2.04325265117276,0.0000000898671438043632
ENSMUSG00000113971,Gm2022,higher,1.66359131075827,0.0000000899794607156036
ENSMUSG00000106293,Gm42476,lower,-1.28240514334167,0.000000092364047484027
ENSMUSG00000090631,Olfr456,lower,-1.80603815046061,0.0000000928149428955343
ENSMUSG00000076498,Trbc2,higher,2.06350962368386,0.0000000967018846063863
ENSMUSG00000091971,Hspa1a,lower,-1.07351995477172,0.000000107228459633863
ENSMUSG00000074183,Gsta1,lower,-1.61448259391737,0.000000118615415418794
ENSMUSG00000063193,Cd300lb,lower,-1.78867813198537,0.000000135131515919347
ENSMUSG00000082630,Gm14834,higher,1.70011854758387,0.000000137109117459632
ENSMUSG00000051851,Rtl8c,higher,1.09452600142587,0.000000150758229437318
ENSMUSG00000109962,1700025L06Rik,lower,-1.26147439264572,0.000000152949880259806
ENSMUSG00000071369,Map3k5,lower,-1.36170541929615,0.000000162987967138519
ENSMUSG00000026976,Pax8,lower,-1.73187953335783,0.00000017156708338168
ENSMUSG00000025175,Fn3k,lower,-1.67390026620602,0.000000178119359491896
ENSMUSG00000038132,Rbm24,lower,-2.10323361917252,0.00000017925730229868
ENSMUSG00000049436,Upk1b,lower,-1.93841751929955,0.000000181841922996563
ENSMUSG00000098613,Mir6931,lower,-1.50544481558524,0.000000222549513749749
ENSMUSG00000050164,Mchr1,higher,1.27208947500683,0.000000224750164441541
ENSMUSG00000032066,Bco2,lower,-1.53788155871862,0.000000231509859894146
ENSMUSG00000071470,Ccnb1ip1,higher,1.10003385567388,0.000000232411612702711
ENSMUSG00000109422,Gm45174,higher,1.88034883992435,0.00000023264547234355
ENSMUSG00000050919,Zfp366,lower,-1.64608021142029,0.000000235762927069459
ENSMUSG00000047428,Dlk2,higher,1.65279796089707,0.00000023722623194814
ENSMUSG00000091055,Siglec15,lower,-1.55617100660252,0.000000244708623712334
ENSMUSG00000074577,Ripor3,lower,-1.86009202887577,0.00000024636592423298
ENSMUSG00000029601,Iqcd,lower,-1.2287986933144,0.000000252503869232646
ENSMUSG00000104045,Gm37565,lower,-1.56258004801661,0.000000261759327403907
ENSMUSG00000113805,Gm5788,higher,2.03515239234898,0.000000269875616618721
ENSMUSG00000040276,Pacsin1,lower,-1.8046379185122,0.000000290097071850573
ENSMUSG00000087135,Gm16096,lower,-1.7247729139522,0.000000290605992356983
ENSMUSG00000072592,Gm10373,higher,1.98121707843544,0.00000029069487253589
ENSMUSG00000086043,Gm12473,higher,1.23318767805483,0.000000292457903568688
ENSMUSG00000024867,Pip5k1b,lower,-1.47066679340241,0.000000308337632645119
ENSMUSG00000117197,ENSMUSG00000117197,lower,-1.99579718663709,0.000000322485321441738
ENSMUSG00000058252,Tcp11x2,lower,-1.73021348607573,0.00000032278639077099
ENSMUSG00000101746,2310043L19Rik,lower,-1.63510732877922,0.000000343118796556514
ENSMUSG00000086918,4930429F24Rik,lower,-1.6709102134424,0.000000344885636391994
ENSMUSG00000052974,Cyp2f2,higher,1.46934887290776,0.000000381718335350431
ENSMUSG00000006221,Hspb7,lower,-1.50672260541592,0.000000424778964917818
ENSMUSG00000001240,Ramp2,lower,-1.17110200432446,0.000000427870628941431
ENSMUSG00000030098,Grip2,lower,-1.58725302819548,0.000000437409295273732
ENSMUSG00000085852,Gm13807,lower,-1.07281989748843,0.000000440705399528021
ENSMUSG00000084960,B430010I23Rik,higher,1.35113687516406,0.000000445937763330694
ENSMUSG00000029648,Flt1,lower,-1.26986551768766,0.0000004467096343171
ENSMUSG00000114496,Gm47601,higher,1.67234550793826,0.000000451101317613639
ENSMUSG00000108434,Gm45768,higher,1.36316748561258,0.000000452282405359802
ENSMUSG00000097305,Gm17276,lower,-1.52218928021438,0.000000467238374531434
ENSMUSG00000086021,Gm15767,lower,-1.71983393731887,0.000000486531276082628
ENSMUSG00000038408,1700018A04Rik,higher,1.50703171324448,0.000000506954238738
ENSMUSG00000113942,Gm18632,higher,1.29527776726163,0.00000052463598588065
ENSMUSG00000049719,Prss46,higher,1.247506562487,0.000000545902041806746
ENSMUSG00000089991,Gm16332,higher,1.42929042192948,0.000000547255863308993
ENSMUSG00000069763,Tmem100,higher,1.76805907004851,0.000000560803861244437
ENSMUSG00000019880,Rspo3,higher,2.07460551785465,0.000000593443199847359
ENSMUSG00000030205,Gprc5d,lower,-1.37873576436102,0.000000680930731991402
ENSMUSG00000048442,Smim5,lower,-1.14869638994722,0.000000707364318290682
ENSMUSG00000054003,Tdrd9,lower,-1.69555013490535,0.000000715329301113314
ENSMUSG00000036687,Tmem184a,lower,-1.5932115161909,0.000000741481849334011
ENSMUSG00000097797,Gm26901,lower,-1.35554715675085,0.000000751469926450554
ENSMUSG00000115193,Gm6533,lower,-1.59454662803687,0.000000795594451051531
ENSMUSG00000044854,1700056E22Rik,lower,-1.19119531950208,0.000000800852129662537
ENSMUSG00000025279,Dnase1l3,lower,-1.596965454287,0.000000803094191424026
ENSMUSG00000049565,Aknad1,lower,-1.3115404728262,0.00000084907433672102
ENSMUSG00000021640,Naip1,lower,-1.70464439588208,0.000000858894169457178
ENSMUSG00000076846,Trav13-2,lower,-1.67751693009577,0.000000909019224536587
ENSMUSG00000020904,Cfap52,lower,-1.84813975850153,0.000000974179777151336
ENSMUSG00000041945,Mfsd9,lower,-1.12638873393858,0.00000109063056741551
ENSMUSG00000021872,Rnase10,higher,1.46431872154724,0.00000110017108661576
ENSMUSG00000090291,Lrrc10b,lower,-1.79398225601896,0.0000011024522249352
ENSMUSG00000085623,Gm16041,lower,-1.35823012696123,0.00000117246252553122
ENSMUSG00000043251,Exoc3l,lower,-1.00313056100796,0.00000118283974363689
ENSMUSG00000070687,Htr1d,higher,1.06154453395627,0.0000011871132136698
ENSMUSG00000108732,2310043P16Rik,higher,1.17157354707097,0.00000118944871796777
ENSMUSG00000024036,Slc37a1,lower,-1.86777626193782,0.00000121446696366567
ENSMUSG00000115902,ENSMUSG00000115902,higher,1.42484984855908,0.00000127354175584757
ENSMUSG00000032224,Fam81a,lower,-1.63348765092133,0.000001306223770368
ENSMUSG00000055415,Atp10b,higher,1.47890540690921,0.000001306223770368
ENSMUSG00000045008,9030612E09Rik,higher,1.71168395087463,0.00000131669346736255
ENSMUSG00000113201,Gm21936,higher,1.59657622485657,0.00000133335017177366
ENSMUSG00000081058,Hist2h3c2,higher,1.08529584971248,0.00000141338083070879
ENSMUSG00000039179,Tekt5,lower,-1.54081054955484,0.00000151968054834106
ENSMUSG00000029095,Ablim2,lower,-1.38756580751897,0.00000157370374170689
ENSMUSG00000042357,Gjb5,higher,1.57780083256301,0.00000161440061293048
ENSMUSG00000094841,Gm10610,lower,-1.69887966845157,0.0000016167787947584
ENSMUSG00000107568,Gm18840,higher,1.62930353770865,0.00000161802198191315
ENSMUSG00000091712,Sec14l5,lower,-1.71783811047758,0.00000166978519664807
ENSMUSG00000048416,Mlf1,lower,-1.28084438051822,0.00000167619975814558
ENSMUSG00000022803,Popdc2,lower,-1.48559776636317,0.00000169910417446779
ENSMUSG00000040710,St8sia4,higher,1.36139133862966,0.00000170200950810454
ENSMUSG00000027514,Zbp1,lower,-1.41811026474045,0.00000176507498528495
ENSMUSG00000054034,Tceal5,lower,-1.69305536505215,0.00000181716856273603
ENSMUSG00000109709,Gm45290,higher,1.02903181198982,0.00000186072380260141
ENSMUSG00000035296,Sgcg,lower,-1.09323756059677,0.00000187367715724358
ENSMUSG00000112276,5033421B08Rik,lower,-1.46733926688482,0.00000195906238584227
ENSMUSG00000005800,Mmp8,higher,1.81829113338652,0.00000202635714715208
ENSMUSG00000114744,Gm38409,higher,1.19233473646005,0.00000207199899758579
ENSMUSG00000051727,Kctd14,higher,1.51036563950833,0.00000221179510284814
ENSMUSG00000109398,Gm3854,lower,-1.83234597668654,0.00000221920106445835
ENSMUSG00000102051,I830127L07Rik,lower,-1.62926707537562,0.00000223820403911719
ENSMUSG00000043670,Diras1,lower,-1.19330226327945,0.00000229886026155194
ENSMUSG00000072945,Ripply1,lower,-1.91143548054055,0.00000261555099077837
ENSMUSG00000079355,Ackr4,higher,1.22439685611286,0.00000270503004000838
ENSMUSG00000088951,Gm24940,higher,1.62194170910476,0.00000282353740262281
ENSMUSG00000099338,2810030D12Rik,lower,-1.67637539196095,0.0000028957684856522
