ensembl_gene_id,symbol,average_log2_expression,joint_F,joint_p_value,joint_fdr,average_post_log2FC,average_post_t,average_post_p_value,average_post_fdr,Middle_vs_Early_D1,Late_vs_Early_D1,Middle_vs_Early_D2,Late_vs_Early_D2,Middle_vs_Early_D6,Late_vs_Early_D6,mean_Middle_vs_Early_log2FC,mean_Late_vs_Early_log2FC,average_fold_change_ratio,average_two_fold_pass,positive_contrasts,negative_contrasts,trajectory_direction,all_six_same_direction,joint_selected,post_selected,absolute_average_post_log2FC,post_rank,expression_filter_pass
ENSMUSG00000031355,Arhgap6,2.00271841074825,14.4721484144048,0.000000000649393556195066,0.00000000228391289273572,-2.48948219820578,-8.77383726702721,0.00000000000393347012391321,0.0000000000183044128597091,-2.95952084856146,-3.59758870635853,-2.2942111357669,-2.67011544769592,-1.21292161075768,-2.20253544009419,-2.15555119836201,-2.82341319804955,0.178070174656199,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.48948219820578,3469,TRUE
ENSMUSG00000075014,Gm10800,5.30460077027525,24.7386992453613,0.0000000000106885247437305,0.0000000000442763292117121,-1.61338259840714,-9.94040258939399,0.00000000000416351446364471,0.0000000000193526098435406,-1.25797571918566,-1.32222478092088,-1.4351733421596,-2.93240381337249,-0.603333676683566,-2.12918425812065,-1.09882757934294,-2.12793761747134,0.326831150997143,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.61338259840714,3473,TRUE
ENSMUSG00000027777,Schip1,4.89358904392909,14.3549794883907,0.000000000741580064154177,0.00000000259288000338767,-1.06481638298266,-8.75735069477119,0.00000000000418484409694116,0.0000000000194461537872542,-0.594125112933448,-0.933874269281541,-1.16239617480948,-1.53077579222447,-0.942396384062689,-1.22533056458433,-0.899639223935206,-1.22999354203011,0.478033495977802,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.06481638298266,3474,TRUE
ENSMUSG00000098470,C1rb,5.09379177792531,14.9061067492416,0.00000000169572063061336,0.00000000575326148381495,1.41488000613302,9.15524590052442,0.00000000000460579700102032,0.0000000000212919189540295,1.27036728859166,1.54076149137443,1.15141292641936,1.59930075646594,1.2099339373374,1.71750363660929,1.21057138411614,1.61918862814989,2.66637557340905,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.41488000613302,3492,TRUE
ENSMUSG00000040035,Disp2,3.25620207711267,17.4559721471135,0.0000000000267179180396089,0.000000000106495642200841,-1.90027850423744,-8.72634823007838,0.00000000000470212738774524,0.0000000000217123691133786,-1.25206054739419,-2.96348467864469,-1.67381398413308,-2.14131274743067,-0.951348729790606,-2.41965033803138,-1.29240775377262,-2.50814925470225,0.267891645652886,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.90027850423744,3496,TRUE
ENSMUSG00000029417,Cxcl9,2.43718658800058,17.0077661477707,0.0000000000422129291707018,0.000000000165078322578159,2.27838734335412,8.72497809628377,0.00000000000472641674648021,0.000000000021812048467247,2.99692073404523,3.77483078541906,1.62298698331592,2.73616715065112,0.524538034189526,2.01488037250385,1.71481525051689,2.84195943619135,4.85135362171282,TRUE,6,0,higher,TRUE,TRUE,TRUE,2.27838734335412,3498,TRUE
ENSMUSG00000086233,Gm11816,4.5461080477463,24.6641646384826,0.000000000000040073064257296,0.000000000000204844672674328,-1.22900685388947,-8.72047871282311,0.00000000000480707132985206,0.0000000000221715864222291,-1.25731629936963,-2.51935380882645,-1.05249940384618,-2.31095526662873,-0.0205183919242247,-0.213397952741587,-0.776778031713345,-1.68123567606559,0.426611022327131,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.22900685388947,3500,TRUE
ENSMUSG00000019929,Dcn,7.85998719548286,49.96472718834,0.00000000000183058295227635,0.00000000000811843423038383,-2.10949625935028,-12.4813437746642,0.00000000000483516232598702,0.0000000000222947801852067,-1.43012225160145,-4.38088338144607,-1.52570095327608,-3.40784850153669,-0.361223216207952,-1.55119925203345,-1.10568214036183,-3.11331037833874,0.231727912952144,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.10949625935028,3501,TRUE
ENSMUSG00000025993,Slc40a1,7.45547711094507,24.1136846198129,0.000000000879998255406443,0.00000000306027829319824,1.12413585560403,11.3787192523488,0.00000000000612097246291317,0.0000000000279838171817636,0.925352372269997,0.864947297224225,1.31850095678915,1.64676060309095,0.760832424082055,1.22842148016777,1.00156191771374,1.24670979349432,2.17970947348927,TRUE,6,0,higher,TRUE,TRUE,TRUE,1.12413585560403,3531,TRUE
ENSMUSG00000040584,Abcb1a,3.28645053510449,20.440537370581,0.00000000000180841747335067,0.00000000000802454185604726,-2.14473059937085,-8.68777282464986,0.0000000000061420554915144,0.0000000000280722541901237,-1.75511924198426,-4.30009324438677,-1.73509588007854,-2.89888270016137,-0.564412091196938,-1.61478043841724,-1.35154240441991,-2.93791879432179,0.226137067991903,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.14473059937085,3532,TRUE
